utc_timestamp,FR_Biomass_generation_actual,FR_Energy_storage_generation_actual,FR_Fossil_Gas_generation_actual,FR_Fossil_Hard_coal_generation_actual,FR_Fossil_Oil_generation_actual,FR_Hydro_Pumped_Storage_generation_actual,FR_Hydro_Run-of-river_and_poundage_generation_actual,FR_Hydro_Water_Reservoir_generation_actual,FR_Nuclear_generation_actual,FR_Solar_generation_actual,FR_Waste_generation_actual,FR_Wind_Offshore_generation_actual,FR_Wind_Onshore_generation_actual,FR_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead,DK_price_day_ahead,temp_raw,cloud_raw,u10_raw,v10_raw,temperature_france,cloud_cover_france,wind_speed_france,temperature_denmark,cloud_cover_denmark,wind_speed_denmark,cet_cest_timestamp,FR_load_actual_entsoe_transparency,FR_load_forecast_entsoe_transparency,DK_1_load_actual_entsoe_transparency,DK_1_load_forecast_entsoe_transparency,DK_2_load_actual_entsoe_transparency,DK_2_load_forecast_entsoe_transparency,DK_load_actual_entsoe_transparency,DK_load_forecast_entsoe_transparency
2020-01-15 00:00:00+00:00,327.0,,3348.0,55.0,203.0,,3238.0,1040.0,48107.0,0.0,224.0,,11297.0,19.36,5.06,5.06,10.12,8.479034,0.6296373,1.4254358,5.74019,8.479034,0.6296373,5.914529,8.8810425,0.99843276,11.95918,2020-01-15 01:00:00+01:00,59140.0,59350.0,2097.29,2063.0,1259.59,1248.0,3356.88,3311.0
2020-01-15 01:00:00+00:00,328.0,,3308.0,55.0,202.0,,3161.0,921.0,47654.0,0.0,223.0,,11516.0,16.01,0.11,0.11,0.22,8.366486,0.6048969,1.3602206,5.7074356,8.366486,0.6048969,5.867284,9.162628,0.99746436,11.855256,2020-01-15 02:00:00+01:00,57892.0,58500.0,2081.28,2037.0,1220.06,1223.0,3301.34,3260.0
2020-01-15 02:00:00+00:00,327.0,,3289.0,55.0,201.0,,3114.0,879.0,46471.0,0.0,223.0,,11599.0,11.09,1.77,1.77,3.54,8.182709,0.61018056,1.2546003,5.640974,8.182709,0.61018056,5.778807,9.358704,0.9976622,11.693945,2020-01-15 03:00:00+01:00,55439.0,55550.0,2084.44,2100.0,1214.73,1227.0,3299.17,3327.0
2020-01-15 03:00:00+00:00,327.0,,3378.0,55.0,201.0,,3101.0,1072.0,46231.0,0.0,223.0,,11653.0,10.52,7.13,7.13,14.26,8.068054,0.61016387,1.1621847,5.55491,8.068054,0.61016387,5.675183,9.36264,0.9974374,11.4304695,2020-01-15 04:00:00+01:00,54725.0,54300.0,2147.94,2151.0,1219.11,1243.0,3367.05,3394.0
2020-01-15 04:00:00+00:00,326.0,,3395.0,55.0,200.0,,3205.0,1444.0,48078.0,0.0,223.0,,11675.0,19.15,17.86,18.66,36.52,7.9100037,0.6511014,1.0963112,5.463325,7.9100037,0.6511014,5.5722365,9.328766,0.9951964,11.025979,2020-01-15 05:00:00+01:00,57343.0,55950.0,2295.89,2329.0,1311.33,1326.0,3607.22,3655.0
2020-01-15 05:00:00+00:00,326.0,,4443.0,55.0,202.0,,3679.0,1490.0,50261.0,0.0,222.0,,11744.0,30.02,25.18,24.38,49.56,7.8786316,0.67731225,1.0121261,5.3441625,7.8786316,0.67731225,5.439161,9.239319,0.9899263,10.6188965,2020-01-15 06:00:00+01:00,62937.0,60650.0,2652.03,2623.0,1592.84,1571.0,4244.87,4194.0
2020-01-15 06:00:00+00:00,325.0,,6206.0,55.0,203.0,89.0,4334.0,2472.0,50410.0,0.0,221.0,,11985.0,38.53,25.79,25.79,51.58,7.841919,0.67806745,1.0078903,5.2020264,7.841919,0.67806745,5.298766,9.186432,0.9872381,10.345938,2020-01-15 07:00:00+01:00,68310.0,67400.0,3068.3,3033.0,1834.64,1834.0,4902.9400000000005,4867.0
2020-01-15 07:00:00+00:00,328.0,,6547.0,55.0,203.0,700.0,4771.0,2140.0,49837.0,169.0,222.0,,12043.0,41.64,25.48,25.48,50.96,7.7398376,0.70649254,1.1581355,5.0210214,7.7398376,0.70649254,5.152857,9.126801,0.97944194,10.162322,2020-01-15 08:00:00+01:00,71017.0,70900.0,3256.31,3212.0,1895.34,1920.0,5151.65,5132.0
2020-01-15 08:00:00+00:00,326.0,,6800.0,55.0,203.0,1409.0,4786.0,2619.0,50051.0,535.0,222.0,,11712.0,39.54,25.51,25.51,51.02,7.830597,0.6909184,1.4312191,4.81425,7.830597,0.6909184,5.0224886,9.037781,0.9359583,10.005731,2020-01-15 09:00:00+01:00,71124.0,70950.0,3154.98,3215.0,1893.89,1915.0,5048.87,5130.0
2020-01-15 09:00:00+00:00,325.0,,6889.0,55.0,203.0,1640.0,4673.0,2496.0,50726.0,1341.0,221.0,,11326.0,35.24,25.34,25.34,50.68,8.391968,0.6875449,1.778827,4.612199,8.391968,0.6875449,4.9433393,9.012787,0.9190667,9.913083,2020-01-15 10:00:00+01:00,70227.0,70600.0,3169.95,3193.0,1882.49,1924.0,5052.44,5117.0
2020-01-15 10:00:00+00:00,323.0,,6524.0,55.0,203.0,1070.0,4504.0,2417.0,50703.0,2094.0,221.0,,11286.0,34.06,24.98,24.98,49.96,9.33316,0.687446,1.7372065,3.9223764,9.33316,0.687446,4.289863,9.102692,0.9292083,9.558065,2020-01-15 11:00:00+01:00,70327.0,70500.0,3118.72,3132.0,1861.94,1910.0,4980.66,5042.0
2020-01-15 11:00:00+00:00,324.0,,6505.0,55.0,203.0,352.0,4229.0,2932.0,49953.0,2497.0,222.0,,11327.0,32.0,25.05,25.05,50.1,10.111755,0.6721311,1.9560705,3.9089317,10.111755,0.6721311,4.3710365,9.087982,0.9288379,9.327829,2020-01-15 12:00:00+01:00,70416.0,69900.0,3071.41,3058.0,1847.15,1859.0,4918.56,4917.0
2020-01-15 12:00:00+00:00,324.0,,6658.0,56.0,203.0,852.0,4207.0,3580.0,49658.0,2253.0,223.0,,10717.0,31.27,25.12,25.12,50.24,10.713654,0.65240145,2.2882948,3.7967257,10.713654,0.65240145,4.4329925,9.108185,0.92089987,9.068012,2020-01-15 13:00:00+01:00,68801.0,69300.0,3132.93,3105.0,1848.7,1850.0,4981.63,4955.0
2020-01-15 13:00:00+00:00,325.0,,6666.0,56.0,203.0,334.0,4369.0,3002.0,49687.0,1647.0,224.0,,9731.0,33.47,25.24,25.24,50.48,11.030182,0.63033956,2.612111,3.584083,11.030182,0.63033956,4.4349494,9.062744,0.91588724,8.833981,2020-01-15 14:00:00+01:00,66796.0,67700.0,3112.29,3018.0,1829.19,1834.0,4941.48,4852.0
2020-01-15 14:00:00+00:00,324.0,,6849.0,56.0,203.0,536.0,4409.0,3186.0,49383.0,1077.0,223.0,,8342.0,34.46,25.94,25.94,51.88,11.1050415,0.63956916,2.7976027,3.3597386,11.1050415,0.63956916,4.3720045,8.917145,0.89428955,8.482422,2020-01-15 15:00:00+01:00,64892.0,65000.0,2966.19,2997.0,1852.43,1834.0,4818.62,4831.0
2020-01-15 15:00:00+00:00,324.0,,6875.0,55.0,203.0,700.0,4615.0,3503.0,49287.0,412.0,222.0,,7189.0,36.54,26.63,26.63,53.26,10.912689,0.6086779,2.739738,3.0545728,10.912689,0.6086779,4.10324,8.699799,0.9118761,8.200015,2020-01-15 16:00:00+01:00,64096.0,64050.0,3130.2,3130.0,1939.37,1946.0,5069.57,5076.0
2020-01-15 16:00:00+00:00,323.0,,6840.0,55.0,203.0,867.0,5207.0,4157.0,49169.0,147.0,223.0,,6320.0,43.32,26.89,26.89,53.78,10.480591,0.5930781,2.4973927,2.7674758,10.480591,0.5930781,3.7277195,8.480682,0.95059395,8.0288925,2020-01-15 17:00:00+01:00,66347.0,65350.0,3314.85,3319.0,2076.78,2075.0,5391.63,5394.0
2020-01-15 17:00:00+00:00,324.0,,6938.0,55.0,203.0,1529.0,5685.0,5086.0,48971.0,0.0,224.0,,5444.0,44.14,26.42,26.42,52.84,9.798065,0.6054615,2.1840398,2.6388757,9.798065,0.6054615,3.4254482,8.206482,0.96101105,7.969508,2020-01-15 18:00:00+01:00,71320.0,70800.0,3183.38,3165.0,1996.94,1999.0,5180.32,5164.0
2020-01-15 18:00:00+00:00,326.0,,6878.0,55.0,203.0,2195.0,5721.0,5117.0,48376.0,0.0,222.0,,4973.0,44.25,25.7,25.7,51.4,9.327576,0.57517326,1.9094214,2.623067,9.327576,0.57517326,3.2444367,7.905792,0.93823874,8.126916,2020-01-15 19:00:00+01:00,71661.0,72800.0,2994.81,2992.0,1864.7,1851.0,4859.51,4843.0
2020-01-15 19:00:00+00:00,324.0,,6851.0,55.0,202.0,1455.0,5479.0,4470.0,48270.0,0.0,223.0,,4649.0,38.02,25.13,25.13,50.26,8.871338,0.56406736,1.6412845,2.651548,8.871338,0.56406736,3.1184165,7.6303406,0.85243046,8.358534,2020-01-15 20:00:00+01:00,67649.0,69250.0,2815.01,2824.0,1781.67,1763.0,4596.68,4587.0
2020-01-15 20:00:00+00:00,325.0,,6837.0,55.0,202.0,680.0,4983.0,3882.0,48559.0,0.0,226.0,,4403.0,33.4,24.85,24.85,49.7,8.509033,0.56262964,1.3169441,2.697189,8.509033,0.56262964,3.001528,7.3011475,0.7234855,8.537586,2020-01-15 21:00:00+01:00,64061.0,64700.0,2678.12,2684.0,1684.61,1665.0,4362.73,4349.0
2020-01-15 21:00:00+00:00,323.0,,6820.0,55.0,203.0,711.0,4775.0,2952.0,48212.0,0.0,225.0,,4188.0,35.42,23.97,23.97,47.94,8.182312,0.5270098,0.99921,2.7742372,8.182312,0.5270098,2.9486966,7.016571,0.55256754,8.6247,2020-01-15 22:00:00+01:00,64128.0,62300.0,2517.06,2522.0,1530.14,1536.0,4047.2,4058.0
2020-01-15 22:00:00+00:00,323.0,,7009.0,55.0,202.0,520.0,4442.0,3476.0,48555.0,0.0,224.0,,3821.0,32.39,22.55,22.55,45.1,7.9424744,0.5774105,0.6227846,2.7846599,7.9424744,0.5774105,2.8534524,6.6813354,0.4863773,8.496665,2020-01-15 23:00:00+01:00,65183.0,65000.0,2351.36,2420.0,1399.66,1421.0,3751.02,3841.0
2020-01-15 23:00:00+00:00,324.0,,6288.0,18.0,203.0,,4041.0,2556.0,48617.0,0.0,224.0,,3444.0,31.17,21.58,21.58,43.16,7.6828613,0.56870466,0.3064926,2.9028332,7.6828613,0.56870466,2.918969,6.502472,0.40345207,8.5578375,2020-01-16 00:00:00+01:00,62421.0,63250.0,2267.45,2249.0,1334.72,1322.0,3602.17,3571.0
2020-01-16 00:00:00+00:00,324.0,,5480.0,18.0,203.0,,3591.0,2569.0,49254.0,0.0,224.0,,3070.0,31.18,21.32,21.32,42.64,7.471649,0.57100195,0.015120661,3.0029821,7.471649,0.57100195,3.0030203,6.377411,0.3393786,8.571218,2020-01-16 01:00:00+01:00,60134.0,60650.0,2183.99,2180.0,1236.6,1254.0,3420.59,3434.0
2020-01-16 01:00:00+00:00,324.0,,5513.0,18.0,203.0,,3400.0,2621.0,49470.0,0.0,223.0,,2855.0,30.8,21.65,21.65,43.3,7.3016357,0.55970436,-0.1748934,3.1057007,7.3016357,0.55970436,3.1106215,6.3544617,0.26642564,8.546217,2020-01-16 02:00:00+01:00,58867.0,60050.0,2130.06,2125.0,1222.14,1209.0,3352.2,3334.0
2020-01-16 02:00:00+00:00,324.0,,5498.0,19.0,203.0,,3413.0,2250.0,49789.0,0.0,223.0,,2920.0,29.9,22.18,22.18,44.36,7.0902405,0.5722869,-0.3964994,3.145852,7.0902405,0.5722869,3.1707406,6.356903,0.23387519,8.638948,2020-01-16 03:00:00+01:00,56581.0,57050.0,2143.01,2143.0,1256.41,1260.0,3399.42,3403.0
2020-01-16 03:00:00+00:00,325.0,,5494.0,18.0,203.0,,3408.0,2186.0,49723.0,0.0,223.0,,3267.0,29.72,22.99,22.99,45.98,6.892151,0.56514084,-0.6299644,3.209933,6.892151,0.56514084,3.2711658,6.3328247,0.2811672,8.776023,2020-01-16 04:00:00+01:00,55974.0,55650.0,2203.17,2202.0,1267.17,1284.0,3470.34,3486.0
2020-01-16 04:00:00+00:00,326.0,,6193.0,18.0,202.0,,3516.0,2358.0,50103.0,0.0,223.0,,3666.0,31.1,23.72,23.72,47.44,6.6834717,0.5480864,-0.85505897,3.323236,6.6834717,0.5480864,3.4314754,6.319916,0.30249834,8.827944,2020-01-16 05:00:00+01:00,58663.0,57400.0,2396.35,2399.0,1341.75,1362.0,3738.1,3761.0
2020-01-16 05:00:00+00:00,325.0,,7287.0,18.0,203.0,,4086.0,2968.0,50478.0,0.0,222.0,,4244.0,38.7,24.47,24.47,48.94,6.4656982,0.5702606,-1.0851681,3.4495873,6.4656982,0.5702606,3.616247,6.3298035,0.3395971,8.760676,2020-01-16 06:00:00+01:00,64635.0,62600.0,2764.68,2734.0,1584.29,1577.0,4348.969999999999,4311.0
2020-01-16 06:00:00+00:00,325.0,,7684.0,18.0,203.0,1225.0,4927.0,5031.0,50877.0,0.0,223.0,,5007.0,45.42,25.0,25.0,50.0,6.4090576,0.5464364,-1.2625093,3.6189165,6.4090576,0.5464364,3.832817,6.30365,0.33145815,8.665797,2020-01-16 07:00:00+01:00,70738.0,69600.0,3172.95,3131.0,1792.52,1826.0,4965.469999999999,4957.0
2020-01-16 07:00:00+00:00,327.0,,7693.0,18.0,203.0,1873.0,5504.0,5379.0,51111.0,196.0,224.0,,5703.0,52.4,25.38,25.38,50.76,6.365387,0.5463475,-1.3306077,3.8192098,6.365387,0.5463475,4.044364,6.2950745,0.36638173,8.636336,2020-01-16 08:00:00+01:00,72634.0,72850.0,3175.01,3237.0,1764.27,1851.0,4939.280000000001,5088.0
2020-01-16 08:00:00+00:00,326.0,,7662.0,18.0,202.0,1590.0,5547.0,4806.0,51118.0,916.0,222.0,,6245.0,47.0,25.33,25.33,50.66,6.5861206,0.5296264,-1.3777615,4.0463233,6.5861206,0.5296264,4.274454,6.2921753,0.33604565,8.451749,2020-01-16 09:00:00+01:00,71702.0,72350.0,3142.21,3149.0,1719.63,1782.0,4861.84,4931.0
2020-01-16 09:00:00+00:00,325.0,,7595.0,18.0,202.0,759.0,5400.0,3616.0,51132.0,2261.0,222.0,,6306.0,43.51,25.27,25.27,50.54,7.6562805,0.5389102,-1.390512,4.3879414,7.6562805,0.5389102,4.602994,6.420868,0.3107865,8.240494,2020-01-16 10:00:00+01:00,70133.0,71900.0,3191.53,3175.0,1885.19,1830.0,5076.72,5005.0
2020-01-16 10:00:00+00:00,325.0,,7049.0,18.0,203.0,630.0,5266.0,3262.0,50732.0,3257.0,222.0,,6197.0,42.1,25.18,25.18,50.36,9.209534,0.4890159,-1.1396724,4.504022,9.209534,0.4890159,4.645973,6.739929,0.25489217,7.6855516,2020-01-16 11:00:00+01:00,69104.0,71450.0,3144.2,3134.0,1891.46,1860.0,5035.66,4994.0
2020-01-16 11:00:00+00:00,324.0,,6768.0,21.0,203.0,391.0,4702.0,3410.0,50587.0,3681.0,222.0,,6409.0,40.36,25.07,25.07,50.14,10.427032,0.434861,-1.0066903,4.7769656,10.427032,0.434861,4.8818874,6.945648,0.28722355,7.6781306,2020-01-16 12:00:00+01:00,68249.0,70650.0,3079.3,3081.0,1916.56,1899.0,4995.860000000001,4980.0
2020-01-16 12:00:00+00:00,324.0,,6512.0,26.0,203.0,592.0,4512.0,4151.0,50472.0,3627.0,222.0,,6884.0,40.08,25.09,25.09,50.18,11.351349,0.4241756,-0.77445096,5.0696425,11.351349,0.4241756,5.1284547,7.0908203,0.38664526,7.423812,2020-01-16 13:00:00+01:00,66089.0,69350.0,3024.21,3086.0,1870.47,1890.0,4894.68,4976.0
2020-01-16 13:00:00+00:00,328.0,,6490.0,32.0,203.0,654.0,4373.0,3051.0,49991.0,3092.0,222.0,,7183.0,36.81,25.18,25.18,50.36,11.980591,0.39622095,-0.56383574,5.1703086,11.980591,0.39622095,5.2009616,7.1076965,0.4943325,6.8351035,2020-01-16 14:00:00+01:00,63420.0,66700.0,2985.35,2988.0,1848.83,1856.0,4834.18,4844.0
2020-01-16 14:00:00+00:00,327.0,,6614.0,36.0,203.0,622.0,4461.0,3031.0,48766.0,2135.0,222.0,,7623.0,32.49,25.36,25.36,50.72,12.235657,0.3970886,-0.41108868,5.1392646,12.235657,0.3970886,5.1556797,6.9645996,0.5987405,6.2700195,2020-01-16 15:00:00+01:00,61262.0,63550.0,2952.16,2952.0,1864.42,1854.0,4816.58,4806.0
2020-01-16 15:00:00+00:00,325.0,,6571.0,46.0,203.0,318.0,4592.0,2991.0,48619.0,863.0,222.0,,8007.0,32.87,25.86,45.34,71.2,12.022278,0.4029182,-0.15597892,5.0026484,12.022278,0.4029182,5.0050797,6.690399,0.63524413,5.9406323,2020-01-16 16:00:00+01:00,60763.0,62100.0,3064.42,3058.0,1938.93,1935.0,5003.35,4993.0
2020-01-16 16:00:00+00:00,323.0,,6997.0,53.0,203.0,258.0,5019.0,2477.0,48132.0,181.0,223.0,,8768.0,40.84,34.61,43.54,78.15,11.286652,0.39923185,0.011407619,4.688039,11.286652,0.39923185,4.6880527,6.3294983,0.71806836,5.626907,2020-01-16 17:00:00+01:00,63539.0,63550.0,3201.82,3203.0,2094.75,2084.0,5296.57,5287.0
2020-01-16 17:00:00+00:00,323.0,,6888.0,53.0,202.0,357.0,5177.0,2233.0,47826.0,0.0,222.0,,9763.0,43.15,25.59,42.11,67.7,10.244843,0.39137864,0.09720272,4.4594817,10.244843,0.39137864,4.460541,6.029297,0.7690494,5.392904,2020-01-16 18:00:00+01:00,68269.0,69500.0,3084.93,3066.0,2035.33,2018.0,5120.26,5084.0
2020-01-16 18:00:00+00:00,324.0,,7003.0,53.0,202.0,406.0,5105.0,2770.0,48041.0,0.0,224.0,,10172.0,40.45,25.14,29.34,54.48,9.725769,0.41729373,0.13720086,4.3217473,9.725769,0.41729373,4.3239245,5.802887,0.7939554,5.470085,2020-01-16 19:00:00+01:00,68812.0,71900.0,2943.53,2940.0,1898.53,1897.0,4842.06,4837.0
2020-01-16 19:00:00+00:00,325.0,,6814.0,53.0,202.0,985.0,4873.0,3030.0,47962.0,0.0,222.0,,10205.0,35.39,24.74,24.74,49.48,9.33255,0.4221124,0.20479771,4.2702465,9.33255,0.4221124,4.2751546,5.6368103,0.8171607,5.7509065,2020-01-16 20:00:00+01:00,65309.0,68150.0,2774.69,2783.0,1774.74,1766.0,4549.43,4549.0
2020-01-16 20:00:00+00:00,324.0,,6846.0,53.0,202.0,63.0,4592.0,2335.0,48195.0,0.0,223.0,,10273.0,31.14,24.51,24.51,49.02,8.963165,0.4598348,0.30476168,4.2420774,8.963165,0.4598348,4.2530107,5.4982605,0.83472383,5.9773903,2020-01-16 21:00:00+01:00,62096.0,63800.0,2676.17,2667.0,1687.4,1691.0,4363.57,4358.0
2020-01-16 21:00:00+00:00,325.0,,6591.0,53.0,203.0,,4242.0,1301.0,49266.0,0.0,224.0,,9912.0,32.17,24.04,24.04,48.08,8.730164,0.48773518,0.4780588,4.2506003,8.730164,0.48773518,4.277399,5.4731445,0.8206402,6.0939317,2020-01-16 22:00:00+01:00,61735.0,61650.0,2465.19,2557.0,1576.35,1549.0,4041.54,4106.0
2020-01-16 22:00:00+00:00,326.0,,5910.0,53.0,202.0,,3950.0,1342.0,49320.0,0.0,225.0,,9538.0,32.68,23.13,23.13,46.26,8.418884,0.56466854,0.62394166,4.2537823,8.418884,0.56466854,4.2992983,5.4812317,0.77603906,6.295911,2020-01-16 23:00:00+01:00,62628.0,64650.0,2310.96,2424.0,1440.87,1439.0,3751.83,3863.0
2020-01-16 23:00:00+00:00,326.0,,4695.0,13.0,202.0,,3654.0,1406.0,49628.0,0.0,225.0,,9160.0,27.6,22.92,22.92,45.84,8.276093,0.57495564,0.77089167,4.226476,8.276093,0.57495564,4.2962046,5.5132446,0.7198782,6.4745274,2020-01-17 00:00:00+01:00,59772.0,62200.0,2190.72,2210.0,1351.25,1355.0,3541.97,3565.0
2020-01-17 00:00:00+00:00,325.0,,4478.0,13.0,203.0,,3278.0,1478.0,49716.0,0.0,224.0,,8678.0,27.42,22.61,22.61,45.22,8.169434,0.59049124,1.0303401,4.1429367,8.169434,0.59049124,4.2691364,5.5019226,0.7564819,6.6643157,2020-01-17 01:00:00+01:00,57343.0,59150.0,2111.66,2107.0,1296.45,1285.0,3408.11,3392.0
2020-01-17 01:00:00+00:00,326.0,,4790.0,14.0,203.0,,3125.0,1549.0,49683.0,0.0,225.0,,8598.0,26.86,22.19,22.19,44.38,8.085571,0.6317733,1.4114317,4.0509467,8.085571,0.6317733,4.289791,5.485138,0.7797387,6.7963643,2020-01-17 02:00:00+01:00,55835.0,58050.0,2088.75,2078.0,1258.86,1260.0,3347.61,3338.0
2020-01-17 02:00:00+00:00,327.0,,4669.0,14.0,200.0,,3214.0,786.0,49730.0,0.0,222.0,,8505.0,25.71,22.39,22.39,44.78,7.9761047,0.61298364,1.8165807,3.895227,7.9761047,0.61298364,4.2979946,5.4645386,0.80367625,7.03052,2020-01-17 03:00:00+01:00,53534.0,55150.0,2117.2,2117.0,1265.54,1275.0,3382.74,3392.0
2020-01-17 03:00:00+00:00,326.0,,4995.0,14.0,200.0,,3364.0,847.0,49908.0,0.0,220.0,,8083.0,26.01,23.26,23.26,46.52,7.860016,0.61803675,2.2431364,3.7293558,7.860016,0.61803675,4.3519826,5.462616,0.8468366,7.2064977,2020-01-17 04:00:00+01:00,52748.0,53900.0,2129.61,2165.0,1304.44,1295.0,3434.05,3460.0
2020-01-17 04:00:00+00:00,322.0,,5623.0,13.0,200.0,,3434.0,1192.0,50090.0,0.0,223.0,,7903.0,27.97,23.61,23.61,47.22,7.675812,0.6042712,2.5969918,3.4756446,7.675812,0.6042712,4.338718,5.5014954,0.8513181,7.3249846,2020-01-17 05:00:00+01:00,55359.0,55500.0,2280.31,2304.0,1408.73,1399.0,3689.04,3703.0
2020-01-17 05:00:00+00:00,322.0,,6375.0,13.0,202.0,,3797.0,1926.0,50094.0,0.0,222.0,,7638.0,31.09,24.25,24.25,48.5,7.514282,0.6434941,2.9605677,3.1601844,7.514282,0.6434941,4.3303266,5.5401917,0.84179056,7.380714,2020-01-17 06:00:00+01:00,60779.0,60150.0,2629.7,2614.0,1595.33,1615.0,4225.03,4229.0
2020-01-17 06:00:00+00:00,322.0,,7697.0,13.0,203.0,214.0,4616.0,3823.0,50335.0,0.0,221.0,,7809.0,40.25,24.76,24.76,49.52,7.391144,0.65981126,3.273341,2.7295597,7.391144,0.65981126,4.262072,5.526642,0.77029115,7.3494005,2020-01-17 07:00:00+01:00,66725.0,66600.0,3038.91,3006.0,1806.6,1828.0,4845.51,4834.0
2020-01-17 07:00:00+00:00,323.0,,7933.0,13.0,203.0,1349.0,5159.0,4368.0,50419.0,163.0,223.0,,7455.0,43.8,25.04,25.04,50.08,7.249298,0.647567,3.5214365,2.3658855,7.249298,0.647567,4.2423964,5.5242615,0.72555,7.3073707,2020-01-17 08:00:00+01:00,69010.0,70000.0,3176.25,3174.0,1873.84,1906.0,5050.09,5080.0
2020-01-17 08:00:00+00:00,322.0,,7929.0,13.0,203.0,1935.0,5427.0,4524.0,50784.0,381.0,223.0,,7100.0,43.19,25.04,25.04,50.08,7.2686462,0.671352,3.6940224,2.102948,7.2686462,0.671352,4.2506695,5.5609436,0.71870005,7.338535,2020-01-17 09:00:00+01:00,69399.0,70400.0,3124.12,3127.0,1902.12,1939.0,5026.24,5066.0
2020-01-17 09:00:00+00:00,323.0,,7909.0,13.0,203.0,1738.0,5165.0,4459.0,50814.0,764.0,223.0,,6950.0,43.68,25.09,25.09,50.18,7.551361,0.657162,3.9620407,1.9984115,7.551361,0.657162,4.437501,5.83963,0.7024363,7.3414235,2020-01-17 10:00:00+01:00,69118.0,70000.0,3041.67,3093.0,1879.32,1934.0,4920.99,5027.0
2020-01-17 10:00:00+00:00,323.0,,7897.0,14.0,203.0,1759.0,4988.0,4631.0,50716.0,1139.0,223.0,,6978.0,42.72,25.1,25.1,50.2,8.29834,0.63856286,4.0157523,1.6474429,8.29834,0.63856286,4.340545,6.2939453,0.66907436,7.041279,2020-01-17 11:00:00+01:00,69447.0,69450.0,3017.35,2992.0,1847.74,1890.0,4865.09,4882.0
2020-01-17 11:00:00+00:00,324.0,,7801.0,13.0,203.0,1013.0,4823.0,4524.0,50462.0,1536.0,222.0,,7504.0,41.37,25.09,25.09,50.18,8.749847,0.63267165,4.4433937,1.5675803,8.749847,0.63267165,4.7117996,6.749176,0.60823697,6.8623056,2020-01-17 12:00:00+01:00,69605.0,69150.0,2883.07,2876.0,1798.78,1817.0,4681.85,4693.0
2020-01-17 12:00:00+00:00,323.0,,7712.0,13.0,203.0,876.0,4723.0,4266.0,50290.0,1669.0,221.0,,8412.0,39.98,25.1,25.1,50.2,9.026276,0.6417439,4.8327575,1.3993082,9.026276,0.6417439,5.031263,7.0895996,0.5806692,6.6814723,2020-01-17 13:00:00+01:00,67948.0,68400.0,2792.89,2794.0,1771.78,1775.0,4564.67,4569.0
2020-01-17 13:00:00+00:00,324.0,,7714.0,14.0,203.0,710.0,4664.0,3923.0,50187.0,1530.0,223.0,,8574.0,39.02,25.11,25.11,50.22,9.096863,0.6414957,5.056074,1.1746951,9.096863,0.6414957,5.1907415,7.193268,0.56570774,6.6940656,2020-01-17 14:00:00+01:00,66097.0,65750.0,2671.22,2670.0,1746.35,1731.0,4417.57,4401.0
2020-01-17 14:00:00+00:00,324.0,,8169.0,13.0,203.0,830.0,4618.0,3874.0,49212.0,1152.0,222.0,,8399.0,39.11,25.23,25.23,50.46,9.017548,0.6236781,5.1478915,0.9197642,9.017548,0.6236781,5.2294126,7.0789185,0.551834,6.3940268,2020-01-17 15:00:00+01:00,64461.0,63600.0,2636.82,2613.0,1738.91,1728.0,4375.7300000000005,4341.0
2020-01-17 15:00:00+00:00,323.0,,8363.0,11.0,203.0,788.0,4974.0,3455.0,49176.0,567.0,222.0,,7807.0,41.37,25.62,25.62,51.24,8.735016,0.6400069,5.138994,0.67619747,8.735016,0.6400069,5.183291,6.694763,0.5569423,6.1902404,2020-01-17 16:00:00+01:00,63844.0,62650.0,2773.61,2748.0,1836.55,1840.0,4610.16,4588.0
2020-01-17 16:00:00+00:00,323.0,,8427.0,10.0,203.0,1109.0,5443.0,3829.0,49418.0,164.0,223.0,,6918.0,43.98,40.62,40.62,81.24,8.27887,0.6295233,4.97716,0.41731715,8.27887,0.6295233,4.9946246,6.4010315,0.56698513,6.175606,2020-01-17 17:00:00+01:00,66078.0,64250.0,2946.31,3008.0,1996.32,2000.0,4942.63,5008.0
2020-01-17 17:00:00+00:00,323.0,,8454.0,10.0,203.0,1560.0,6117.0,4188.0,49764.0,0.0,221.0,,6757.0,46.0,42.09,42.09,84.18,7.676758,0.5891082,4.791749,0.24338907,7.676758,0.5891082,4.7979264,6.1566772,0.5513502,6.0845194,2020-01-17 18:00:00+01:00,70258.0,69400.0,2844.29,2849.0,1955.09,1945.0,4799.38,4794.0
2020-01-17 18:00:00+00:00,324.0,,8390.0,13.0,202.0,1774.0,6129.0,4160.0,50164.0,0.0,222.0,,6571.0,44.66,35.52,35.52,71.04,7.187622,0.6353296,4.6373873,0.12981595,7.187622,0.6353296,4.639204,5.998413,0.5793183,5.943142,2020-01-17 19:00:00+01:00,70524.0,71100.0,2610.18,2638.0,1827.91,1827.0,4438.09,4465.0
2020-01-17 19:00:00+00:00,323.0,,8419.0,13.0,202.0,1095.0,5563.0,3857.0,50372.0,0.0,223.0,,6240.0,40.99,34.17,34.17,68.34,6.8377075,0.5975335,4.5505605,0.087437585,6.8377075,0.5975335,4.5514007,5.8013916,0.61014473,5.7519956,2020-01-17 20:00:00+01:00,67343.0,67750.0,2465.4,2477.0,1705.38,1703.0,4170.780000000001,4180.0
